Match_ID,Season,Date,Venue,Team1,Team2,Toss_Winner,Toss_Decision,Winner,Team1_Score,Team2_Score,Highest_Scorer,Highest_Runs,Best_Bowler,Wickets,Player_of_Match,Fours,Sixes,Extras,Weather
1201,2019,7/15/2021,Eden Gardens,LSG,RCB,LSG,Field,RCB,146,177,Jasprit Bumrah,51,Rabada,4,Shubman Gill,25,111,12,Clear
1202,2020,7/16/2021,Chinnaswamy,KKR,PBKS,KKR,Bat,KKR,211,164,KL Rahul,64,Narine,6,KL Rahul,23,50,14,Cloudy
1203,2021,7/17/2021,Narendra Modi,PBKS,RR,RR,Bat,PBKS,147,123,Shubman Gill,62,Shami,4,Shubman Gill,11,60,12,Sunny
1204,2022,7/18/2021,Chepauk,SRH,RCB,RCB,Bat,SRH,144,121,Rashid Khan,79,Bumrah,1,Shubman Gill,10,61,15,Clear
1205,2023,7/19/2021,Chinnaswamy,MI,SRH,SRH,Bat,MI,166,133,Shubman Gill,90,Shami,6,Shubman Gill,16,88,16,Clear
1206,2024,7/20/2021,Arun Jaitley,MI,SRH,SRH,Field,SRH,121,201,Yuzvendra Chahal,44,Rabada,2,Yuzvendra Chahal,23,72,19,Clear
1207,2025,7/21/2021,Chepauk,PBKS,RCB,RCB,Bat,PBKS,167,115,Virat Kohli,124,Rashid Khan,6,Virat Kohli,9,73,14,Sunny
1208,2018,7/22/2021,Eden Gardens,RR,DC,DC,Bat,RR,172,129,MS Dhoni,94,Rashid Khan,1,Rashid Khan,15,53,8,Sunny
1209,2019,7/23/2021,Chepauk,SRH,RCB,SRH,Field,RCB,161,205,Jasprit Bumrah,71,Chahal,4,Jasprit Bumrah,19,42,17,Cloudy
1210,2020,7/24/2021,Wankhede,SRH,RCB,RCB,Field,SRH,144,122,Virat Kohli,77,Arshdeep,3,Virat Kohli,24,97,12,Sunny
1211,2021,7/25/2021,Chepauk,RR,DC,DC,Bat,RR,179,179,Shubman Gill,111,Chahal,2,Shubman Gill,11,96,22,Cloudy
1212,2022,7/26/2021,Chepauk,DC,PBKS,PBKS,Field,DC,172,163,Shubman Gill,111,Rabada,4,Shubman Gill,10,79,15,Sunny
1213,2023,7/27/2021,Chepauk,MI,LSG,LSG,Field,LSG,176,201,Suryakumar Yadav,71,Rashid Khan,1,Shubman Gill,22,65,16,Cloudy
1214,2024,7/28/2021,Narendra Modi,RCB,CSK,CSK,Bat,CSK,150,199,Suryakumar Yadav,107,Chahal,6,Suryakumar Yadav,20,106,14,Clear
1215,2025,7/29/2021,Wankhede,MI,SRH,SRH,Field,MI,239,146,Shubman Gill,115,Narine,5,Shubman Gill,15,68,13,Clear
1216,2018,7/30/2021,Wankhede,RCB,DC,DC,Bat,RCB,222,201,MS Dhoni,48,Arshdeep,6,MS Dhoni,17,78,8,Clear
1217,2019,7/31/2021,Chepauk,MI,KKR,KKR,Bat,MI,179,119,Virat Kohli,70,Chahal,2,Virat Kohli,22,85,14,Cloudy
1218,2020,8/1/2021,Wankhede,LSG,KKR,LSG,Bat,KKR,217,226,Jasprit Bumrah,90,Chahal,5,Jasprit Bumrah,19,106,16,Sunny
1219,2021,8/2/2021,Narendra Modi,KKR,MI,MI,Field,KKR,204,183,Rohit Sharma,49,Arshdeep,4,Rohit Sharma,23,98,15,Sunny
1220,2022,8/3/2021,Chinnaswamy,RR,GT,GT,Bat,RR,153,150,KL Rahul,98,Narine,3,Rohit Sharma,11,83,13,Sunny
1221,2023,8/4/2021,Arun Jaitley,KKR,MI,MI,Field,MI,130,224,Rashid Khan,66,Narine,2,Rashid Khan,12,57,8,Clear
1222,2024,8/5/2021,Narendra Modi,MI,PBKS,MI,Field,PBKS,172,199,MS Dhoni,121,Narine,2,MS Dhoni,11,79,19,Sunny
1223,2025,8/6/2021,Eden Gardens,MI,LSG,LSG,Field,MI,150,143,Yuzvendra Chahal,44,Siraj,1,Yuzvendra Chahal,15,96,8,Sunny
1224,2018,8/7/2021,Eden Gardens,PBKS,SRH,PBKS,Bat,PBKS,206,168,Yuzvendra Chahal,53,Bumrah,6,Yuzvendra Chahal,12,44,14,Sunny
1225,2019,8/8/2021,Chepauk,GT,KKR,GT,Field,KKR,170,217,Virat Kohli,71,Narine,5,Rohit Sharma,12,52,17,Sunny
1226,2020,8/9/2021,Chinnaswamy,MI,DC,MI,Field,MI,223,168,Suryakumar Yadav,70,Siraj,1,Suryakumar Yadav,10,40,20,Cloudy
1227,2021,8/10/2021,Narendra Modi,DC,CSK,CSK,Bat,DC,134,121,Suryakumar Yadav,54,Chahal,1,Jos Buttler,9,86,12,Sunny
1228,2022,8/11/2021,Eden Gardens,DC,RR,DC,Field,DC,230,176,MS Dhoni,38,Bumrah,4,MS Dhoni,8,64,18,Clear
1229,2023,8/12/2021,Arun Jaitley,GT,MI,GT,Bat,GT,133,114,Shubman Gill,93,Narine,1,Shubman Gill,18,69,22,Clear
1230,2024,8/13/2021,Chepauk,RCB,PBKS,PBKS,Bat,PBKS,121,214,Yuzvendra Chahal,121,Siraj,6,Yuzvendra Chahal,17,48,16,Clear
1231,2025,8/14/2021,Arun Jaitley,RCB,RR,RCB,Field,RR,147,175,Jos Buttler,53,Chahal,6,Jos Buttler,16,77,9,Clear
1232,2018,8/15/2021,Arun Jaitley,DC,SRH,SRH,Bat,DC,219,118,Jasprit Bumrah,46,Bumrah,2,Jasprit Bumrah,18,47,11,Cloudy
1233,2019,8/16/2021,Arun Jaitley,SRH,DC,DC,Bat,SRH,231,188,Jos Buttler,81,Shami,2,KL Rahul,18,46,9,Cloudy
1234,2020,8/17/2021,Narendra Modi,KKR,LSG,KKR,Bat,KKR,214,204,Shubman Gill,42,Arshdeep,4,Rohit Sharma,15,66,19,Sunny
1235,2021,8/18/2021,Chepauk,DC,PBKS,PBKS,Field,PBKS,193,230,Shubman Gill,92,Shami,6,Shubman Gill,17,53,17,Cloudy
1236,2022,8/19/2021,Wankhede,SRH,MI,SRH,Bat,MI,126,147,Shubman Gill,97,Narine,2,Shubman Gill,8,55,21,Clear
1237,2023,8/20/2021,Chinnaswamy,SRH,GT,SRH,Bat,SRH,220,165,Jasprit Bumrah,39,Arshdeep,4,Virat Kohli,20,116,19,Sunny
1238,2024,8/21/2021,Chepauk,RR,SRH,RR,Bat,RR,207,164,Suryakumar Yadav,31,Rabada,2,Suryakumar Yadav,16,51,20,Clear
1239,2025,8/22/2021,Chepauk,KKR,SRH,KKR,Field,SRH,182,210,Jos Buttler,90,Chahal,1,KL Rahul,13,83,20,Clear
1240,2018,8/23/2021,Eden Gardens,MI,RCB,RCB,Bat,MI,191,110,MS Dhoni,66,Siraj,1,Virat Kohli,24,119,17,Clear
1241,2019,8/24/2021,Eden Gardens,MI,CSK,MI,Bat,MI,232,169,Virat Kohli,126,Rabada,5,Virat Kohli,15,42,11,Clear
1242,2020,8/25/2021,Wankhede,MI,PBKS,PBKS,Bat,PBKS,177,225,Rashid Khan,74,Narine,4,Shubman Gill,11,46,10,Cloudy
1243,2021,8/26/2021,Arun Jaitley,MI,GT,GT,Field,MI,129,122,KL Rahul,100,Bumrah,5,KL Rahul,24,101,12,Cloudy
1244,2022,8/27/2021,Chinnaswamy,PBKS,KKR,PBKS,Field,PBKS,192,162,KL Rahul,129,Bumrah,4,KL Rahul,17,90,10,Sunny
1245,2023,8/28/2021,Wankhede,RCB,MI,RCB,Field,MI,173,217,Jos Buttler,58,Narine,3,Jos Buttler,24,120,15,Cloudy
1246,2024,8/29/2021,Wankhede,KKR,CSK,KKR,Bat,CSK,184,204,Shubman Gill,90,Rabada,6,Shubman Gill,20,105,21,Clear
1247,2025,8/30/2021,Wankhede,CSK,KKR,KKR,Bat,CSK,172,153,Rashid Khan,99,Rabada,5,Rashid Khan,16,90,20,Clear
1248,2018,8/31/2021,Eden Gardens,MI,SRH,MI,Bat,MI,208,146,Virat Kohli,47,Narine,5,Virat Kohli,10,40,9,Cloudy
1249,2019,9/1/2021,Chepauk,MI,SRH,SRH,Bat,MI,191,135,Suryakumar Yadav,129,Narine,4,Suryakumar Yadav,16,70,11,Cloudy
1250,2020,9/2/2021,Narendra Modi,RR,LSG,LSG,Bat,LSG,215,225,KL Rahul,101,Narine,2,KL Rahul,22,88,9,Sunny
1251,2021,9/3/2021,Eden Gardens,SRH,MI,SRH,Bat,MI,150,169,Jasprit Bumrah,104,Narine,4,Jasprit Bumrah,22,65,11,Clear
1252,2022,9/4/2021,Chepauk,SRH,PBKS,SRH,Field,PBKS,184,226,Rashid Khan,94,Siraj,5,Rashid Khan,16,42,10,Cloudy
1253,2023,9/5/2021,Arun Jaitley,CSK,RCB,RCB,Field,RCB,158,208,Jasprit Bumrah,100,Arshdeep,2,Jasprit Bumrah,10,61,15,Cloudy
1254,2024,9/6/2021,Chepauk,SRH,KKR,KKR,Bat,SRH,180,154,Virat Kohli,120,Rashid Khan,4,Virat Kohli,9,101,20,Cloudy
1255,2025,9/7/2021,Narendra Modi,LSG,KKR,KKR,Field,LSG,237,112,Jasprit Bumrah,43,Shami,6,Jasprit Bumrah,22,58,19,Clear
1256,2018,9/8/2021,Chinnaswamy,RR,RCB,RR,Bat,RR,148,147,Jasprit Bumrah,38,Rabada,4,Jasprit Bumrah,17,87,9,Sunny
1257,2019,9/9/2021,Eden Gardens,RR,LSG,LSG,Bat,RR,210,131,MS Dhoni,84,Chahal,3,MS Dhoni,21,59,10,Clear
1258,2020,9/10/2021,Narendra Modi,GT,LSG,GT,Field,GT,185,136,Rohit Sharma,56,Rashid Khan,3,KL Rahul,8,42,15,Sunny
1259,2021,9/11/2021,Wankhede,CSK,GT,CSK,Bat,GT,163,208,Shubman Gill,92,Arshdeep,6,Rohit Sharma,25,73,21,Sunny
1260,2022,9/12/2021,Eden Gardens,RCB,LSG,LSG,Bat,LSG,219,229,Rashid Khan,73,Shami,3,KL Rahul,18,70,8,Clear
1261,2023,9/13/2021,Wankhede,CSK,SRH,CSK,Bat,SRH,163,193,Yuzvendra Chahal,99,Bumrah,5,Jos Buttler,22,47,15,Sunny
1262,2024,9/14/2021,Chepauk,RR,SRH,RR,Bat,SRH,129,226,MS Dhoni,53,Shami,1,MS Dhoni,14,49,22,Cloudy
1263,2025,9/15/2021,Chepauk,SRH,MI,MI,Field,SRH,237,127,Virat Kohli,116,Rabada,2,Virat Kohli,16,42,10,Sunny
1264,2018,9/16/2021,Arun Jaitley,LSG,RR,LSG,Field,LSG,203,175,Shubman Gill,124,Arshdeep,2,Shubman Gill,9,120,11,Sunny
1265,2019,9/17/2021,Narendra Modi,PBKS,SRH,PBKS,Bat,SRH,130,137,Virat Kohli,58,Arshdeep,3,Virat Kohli,25,78,19,Cloudy
1266,2020,9/18/2021,Narendra Modi,CSK,SRH,SRH,Bat,CSK,218,142,Rohit Sharma,116,Rashid Khan,4,Jasprit Bumrah,21,89,14,Cloudy
1267,2021,9/19/2021,Arun Jaitley,SRH,RCB,SRH,Field,SRH,234,164,Virat Kohli,108,Narine,4,Shubman Gill,11,75,11,Sunny
1268,2022,9/20/2021,Chepauk,LSG,DC,LSG,Field,DC,153,205,Suryakumar Yadav,51,Arshdeep,5,Suryakumar Yadav,17,79,21,Clear
1269,2023,9/21/2021,Eden Gardens,RR,MI,RR,Bat,RR,215,154,Rohit Sharma,110,Rabada,5,Rohit Sharma,18,85,21,Cloudy
1270,2024,9/22/2021,Chepauk,KKR,CSK,CSK,Bat,KKR,204,200,Shubman Gill,96,Shami,1,Yuzvendra Chahal,12,118,21,Clear
1271,2025,9/23/2021,Narendra Modi,RR,GT,GT,Field,RR,220,177,Virat Kohli,78,Narine,5,Virat Kohli,13,89,18,Sunny
1272,2018,9/24/2021,Chepauk,SRH,CSK,SRH,Bat,SRH,220,201,MS Dhoni,87,Rabada,3,Shubman Gill,14,85,16,Clear
1273,2019,9/25/2021,Narendra Modi,RCB,SRH,RCB,Field,RCB,220,152,Suryakumar Yadav,94,Siraj,3,Suryakumar Yadav,11,60,18,Clear
1274,2020,9/26/2021,Wankhede,CSK,RR,CSK,Bat,RR,190,219,KL Rahul,127,Rabada,3,KL Rahul,25,87,17,Clear
1275,2021,9/27/2021,Chepauk,LSG,RR,RR,Bat,LSG,207,174,Rohit Sharma,78,Rabada,5,MS Dhoni,23,101,22,Cloudy
1276,2022,9/28/2021,Wankhede,PBKS,DC,DC,Field,PBKS,155,155,Yuzvendra Chahal,75,Chahal,2,Yuzvendra Chahal,13,87,17,Sunny
1277,2023,9/29/2021,Eden Gardens,PBKS,DC,PBKS,Field,PBKS,147,142,Yuzvendra Chahal,114,Arshdeep,1,Rashid Khan,9,59,17,Sunny
1278,2024,9/30/2021,Chepauk,MI,GT,MI,Bat,GT,133,213,Yuzvendra Chahal,111,Rashid Khan,1,Yuzvendra Chahal,14,61,14,Cloudy
1279,2025,10/1/2021,Eden Gardens,SRH,GT,GT,Bat,SRH,207,100,Suryakumar Yadav,95,Narine,4,Suryakumar Yadav,12,111,21,Clear
1280,2018,10/2/2021,Chepauk,GT,RR,RR,Field,GT,147,119,Virat Kohli,54,Rabada,3,Jasprit Bumrah,14,43,21,Cloudy
1281,2019,10/3/2021,Arun Jaitley,LSG,GT,LSG,Field,LSG,177,160,MS Dhoni,70,Bumrah,4,MS Dhoni,9,46,22,Cloudy
1282,2020,10/4/2021,Chepauk,GT,KKR,KKR,Bat,GT,201,119,Jasprit Bumrah,78,Narine,1,Jasprit Bumrah,25,90,22,Sunny
1283,2021,10/5/2021,Eden Gardens,PBKS,RR,PBKS,Field,PBKS,214,149,Rohit Sharma,125,Narine,2,Rohit Sharma,25,108,18,Clear
1284,2022,10/6/2021,Narendra Modi,PBKS,MI,PBKS,Bat,PBKS,236,118,Suryakumar Yadav,129,Bumrah,5,Suryakumar Yadav,20,43,19,Sunny
1285,2023,10/7/2021,Eden Gardens,CSK,DC,CSK,Field,DC,203,225,MS Dhoni,44,Arshdeep,4,MS Dhoni,15,114,21,Sunny
1286,2024,10/8/2021,Narendra Modi,MI,RR,RR,Bat,RR,176,184,Virat Kohli,49,Rashid Khan,5,Virat Kohli,13,83,8,Sunny
1287,2025,10/9/2021,Chinnaswamy,PBKS,RR,RR,Bat,RR,132,136,MS Dhoni,120,Bumrah,3,MS Dhoni,11,65,17,Sunny
1288,2018,10/10/2021,Eden Gardens,CSK,RR,RR,Field,RR,179,208,KL Rahul,90,Chahal,5,KL Rahul,8,60,14,Cloudy
1289,2019,10/11/2021,Arun Jaitley,MI,LSG,LSG,Bat,MI,177,164,Rashid Khan,47,Shami,5,Rashid Khan,19,46,20,Sunny
1290,2020,10/12/2021,Eden Gardens,PBKS,MI,PBKS,Bat,PBKS,148,139,KL Rahul,91,Arshdeep,4,KL Rahul,10,108,16,Sunny
1291,2021,10/13/2021,Chinnaswamy,LSG,RR,RR,Field,LSG,203,185,KL Rahul,107,Bumrah,4,KL Rahul,23,120,21,Clear
1292,2022,10/14/2021,Chinnaswamy,GT,SRH,GT,Bat,GT,164,124,KL Rahul,113,Shami,1,KL Rahul,12,92,19,Cloudy
1293,2023,10/15/2021,Chinnaswamy,LSG,MI,LSG,Field,MI,176,200,Suryakumar Yadav,129,Rashid Khan,1,Suryakumar Yadav,24,106,10,Cloudy
1294,2024,10/16/2021,Eden Gardens,KKR,SRH,KKR,Field,KKR,164,158,Suryakumar Yadav,73,Shami,5,Suryakumar Yadav,19,95,18,Clear
1295,2025,10/17/2021,Narendra Modi,LSG,SRH,LSG,Bat,SRH,164,172,Suryakumar Yadav,109,Rabada,4,Jos Buttler,10,113,15,Clear
1296,2018,10/18/2021,Arun Jaitley,CSK,DC,DC,Bat,DC,152,200,Shubman Gill,35,Bumrah,1,Shubman Gill,10,51,18,Clear
1297,2019,10/19/2021,Narendra Modi,KKR,RR,RR,Field,RR,142,214,Suryakumar Yadav,64,Rabada,2,Suryakumar Yadav,8,120,14,Cloudy
1298,2020,10/20/2021,Chinnaswamy,RR,DC,DC,Field,DC,171,198,Jos Buttler,85,Narine,5,Jos Buttler,17,88,22,Cloudy
1299,2021,10/21/2021,Wankhede,GT,CSK,GT,Bat,GT,218,177,Yuzvendra Chahal,94,Arshdeep,4,Yuzvendra Chahal,23,61,17,Sunny
1300,2022,10/22/2021,Eden Gardens,MI,SRH,SRH,Bat,SRH,122,127,Jos Buttler,59,Chahal,1,Jos Buttler,25,91,16,Sunny
1301,2023,10/23/2021,Arun Jaitley,DC,PBKS,PBKS,Bat,PBKS,167,221,Jasprit Bumrah,47,Shami,1,KL Rahul,22,59,15,Cloudy
1302,2024,10/24/2021,Eden Gardens,RR,DC,RR,Bat,DC,146,178,Rashid Khan,84,Arshdeep,4,Rashid Khan,18,82,20,Clear
1303,2025,10/25/2021,Eden Gardens,LSG,SRH,LSG,Field,SRH,166,215,Suryakumar Yadav,130,Bumrah,2,Suryakumar Yadav,17,52,14,Sunny
1304,2018,10/26/2021,Wankhede,DC,PBKS,DC,Bat,DC,174,152,Rohit Sharma,115,Arshdeep,2,Virat Kohli,23,99,18,Clear
1305,2019,10/27/2021,Narendra Modi,SRH,DC,SRH,Bat,DC,161,218,Shubman Gill,65,Rabada,1,Suryakumar Yadav,10,94,22,Clear
1306,2020,10/28/2021,Chinnaswamy,KKR,PBKS,KKR,Field,PBKS,198,215,Shubman Gill,125,Arshdeep,1,Shubman Gill,25,107,19,Clear
1307,2021,10/29/2021,Chinnaswamy,RR,DC,RR,Field,RR,156,140,KL Rahul,47,Siraj,3,KL Rahul,21,106,10,Sunny
1308,2022,10/30/2021,Arun Jaitley,SRH,MI,SRH,Bat,MI,146,182,Rashid Khan,46,Rabada,4,KL Rahul,23,115,21,Sunny
1309,2023,10/31/2021,Wankhede,RR,SRH,RR,Field,RR,223,157,Shubman Gill,76,Bumrah,3,Shubman Gill,10,85,11,Sunny
1310,2024,11/1/2021,Arun Jaitley,RCB,KKR,KKR,Field,RCB,158,154,Jasprit Bumrah,71,Rashid Khan,1,Jasprit Bumrah,24,91,8,Sunny
1311,2025,11/2/2021,Narendra Modi,MI,DC,DC,Bat,MI,203,148,Virat Kohli,43,Shami,6,Virat Kohli,25,110,21,Clear
1312,2018,11/3/2021,Wankhede,MI,DC,DC,Field,MI,183,174,Suryakumar Yadav,55,Arshdeep,2,Jos Buttler,8,40,11,Clear
1313,2019,11/4/2021,Narendra Modi,MI,LSG,LSG,Field,MI,204,179,Virat Kohli,61,Siraj,4,Virat Kohli,25,83,19,Cloudy
1314,2020,11/5/2021,Eden Gardens,RCB,RR,RCB,Bat,RCB,135,125,MS Dhoni,44,Rabada,1,MS Dhoni,19,40,16,Cloudy
1315,2021,11/6/2021,Chepauk,MI,SRH,SRH,Field,SRH,168,214,MS Dhoni,123,Siraj,2,MS Dhoni,11,112,13,Clear
1316,2022,11/7/2021,Wankhede,RCB,GT,GT,Field,RCB,225,122,Virat Kohli,58,Chahal,6,Virat Kohli,25,62,18,Clear
1317,2023,11/8/2021,Wankhede,LSG,RCB,LSG,Bat,LSG,200,186,Virat Kohli,120,Rabada,4,Virat Kohli,10,60,16,Cloudy
1318,2024,11/9/2021,Arun Jaitley,RCB,PBKS,RCB,Bat,RCB,137,101,Rohit Sharma,125,Rashid Khan,1,Rohit Sharma,8,81,9,Sunny
1319,2025,11/10/2021,Eden Gardens,DC,RCB,DC,Bat,DC,216,104,Jasprit Bumrah,108,Rashid Khan,3,Jasprit Bumrah,11,48,11,Cloudy
1320,2018,11/11/2021,Wankhede,PBKS,RCB,PBKS,Field,PBKS,206,126,Jos Buttler,127,Siraj,3,KL Rahul,19,69,19,Cloudy
1321,2019,11/12/2021,Narendra Modi,RCB,PBKS,PBKS,Bat,RCB,209,102,Virat Kohli,84,Rabada,3,Virat Kohli,19,115,17,Cloudy
1322,2020,11/13/2021,Eden Gardens,GT,LSG,GT,Field,LSG,187,204,Rashid Khan,39,Shami,6,Yuzvendra Chahal,13,101,8,Sunny
1323,2021,11/14/2021,Arun Jaitley,GT,PBKS,PBKS,Field,PBKS,143,153,MS Dhoni,108,Chahal,2,MS Dhoni,19,60,10,Sunny
1324,2022,11/15/2021,Eden Gardens,CSK,LSG,LSG,Field,CSK,148,140,KL Rahul,44,Rashid Khan,6,KL Rahul,17,74,10,Clear
1325,2023,11/16/2021,Eden Gardens,RR,SRH,RR,Field,RR,173,124,Suryakumar Yadav,85,Arshdeep,1,Suryakumar Yadav,9,83,14,Sunny
1326,2024,11/17/2021,Arun Jaitley,GT,SRH,SRH,Field,GT,150,118,Virat Kohli,129,Shami,1,Virat Kohli,22,83,9,Sunny
1327,2025,11/18/2021,Wankhede,PBKS,CSK,PBKS,Field,CSK,125,206,Yuzvendra Chahal,56,Arshdeep,5,Yuzvendra Chahal,10,85,22,Cloudy
1328,2018,11/19/2021,Eden Gardens,RCB,KKR,RCB,Bat,RCB,215,213,Rashid Khan,112,Narine,4,Rashid Khan,24,59,19,Clear
1329,2019,11/20/2021,Narendra Modi,PBKS,MI,PBKS,Bat,MI,142,203,MS Dhoni,90,Narine,2,MS Dhoni,20,55,18,Sunny
1330,2020,11/21/2021,Chinnaswamy,PBKS,CSK,CSK,Field,PBKS,184,139,Yuzvendra Chahal,62,Chahal,5,Yuzvendra Chahal,12,45,21,Sunny
1331,2021,11/22/2021,Narendra Modi,GT,MI,GT,Field,GT,216,109,Rashid Khan,60,Bumrah,2,Shubman Gill,19,57,13,Sunny
1332,2022,11/23/2021,Arun Jaitley,MI,RCB,MI,Bat,RCB,181,224,Virat Kohli,39,Siraj,5,Suryakumar Yadav,15,58,17,Sunny
1333,2023,11/24/2021,Wankhede,SRH,PBKS,PBKS,Bat,SRH,227,138,Jasprit Bumrah,33,Shami,5,KL Rahul,11,78,14,Cloudy
1334,2024,11/25/2021,Chepauk,GT,DC,GT,Field,DC,212,214,Jasprit Bumrah,35,Rabada,2,Jasprit Bumrah,19,61,10,Cloudy
1335,2025,11/26/2021,Chepauk,SRH,KKR,KKR,Bat,KKR,147,190,Shubman Gill,53,Rashid Khan,5,Shubman Gill,12,112,10,Clear
1336,2018,11/27/2021,Wankhede,CSK,RR,CSK,Bat,CSK,213,188,Rohit Sharma,99,Arshdeep,3,Rohit Sharma,15,116,18,Sunny
1337,2019,11/28/2021,Narendra Modi,CSK,PBKS,PBKS,Field,PBKS,128,153,Suryakumar Yadav,100,Shami,4,Suryakumar Yadav,20,83,22,Clear
1338,2020,11/29/2021,Eden Gardens,RR,MI,MI,Bat,MI,148,164,Suryakumar Yadav,87,Bumrah,5,Virat Kohli,25,101,18,Clear
1339,2021,11/30/2021,Chepauk,LSG,RR,RR,Field,RR,133,188,Suryakumar Yadav,94,Rashid Khan,6,Suryakumar Yadav,10,106,14,Clear
1340,2022,12/1/2021,Eden Gardens,DC,LSG,DC,Bat,DC,172,107,Jos Buttler,86,Chahal,6,MS Dhoni,17,114,10,Clear
1341,2023,12/2/2021,Chinnaswamy,SRH,LSG,SRH,Bat,LSG,177,198,Shubman Gill,75,Arshdeep,3,Shubman Gill,23,66,12,Cloudy
1342,2024,12/3/2021,Eden Gardens,RR,CSK,CSK,Field,CSK,147,161,Jasprit Bumrah,113,Shami,2,Jasprit Bumrah,13,85,20,Clear
1343,2025,12/4/2021,Chepauk,CSK,DC,DC,Field,CSK,210,106,Rashid Khan,69,Chahal,5,Rashid Khan,11,93,10,Clear
1344,2018,12/5/2021,Arun Jaitley,DC,KKR,DC,Field,KKR,124,165,Shubman Gill,72,Shami,3,Virat Kohli,23,102,10,Cloudy
1345,2019,12/6/2021,Narendra Modi,RR,CSK,RR,Field,CSK,138,169,KL Rahul,85,Narine,5,Yuzvendra Chahal,9,50,16,Sunny
1346,2020,12/7/2021,Chepauk,MI,LSG,MI,Field,MI,191,152,Virat Kohli,50,Shami,5,Rohit Sharma,22,79,8,Clear
1347,2021,12/8/2021,Chepauk,LSG,RR,RR,Bat,RR,124,227,Rohit Sharma,73,Siraj,3,Rohit Sharma,25,108,13,Sunny
1348,2022,12/9/2021,Chepauk,CSK,GT,GT,Field,GT,215,227,Shubman Gill,32,Shami,2,Shubman Gill,17,61,14,Clear
1349,2023,12/10/2021,Chinnaswamy,RCB,MI,MI,Field,MI,130,141,Suryakumar Yadav,105,Rabada,5,Suryakumar Yadav,18,116,12,Clear
1350,2024,12/11/2021,Eden Gardens,PBKS,GT,GT,Field,PBKS,206,200,Jasprit Bumrah,55,Rabada,1,Rohit Sharma,19,111,15,Cloudy
1351,2025,12/12/2021,Eden Gardens,RR,KKR,RR,Bat,RR,208,180,MS Dhoni,73,Arshdeep,1,MS Dhoni,22,56,12,Sunny
1352,2018,12/13/2021,Wankhede,RCB,KKR,KKR,Bat,KKR,146,210,Virat Kohli,115,Rabada,2,Virat Kohli,11,85,19,Clear
1353,2019,12/14/2021,Arun Jaitley,CSK,MI,MI,Field,CSK,146,141,Jos Buttler,46,Arshdeep,5,Virat Kohli,19,87,11,Clear
1354,2020,12/15/2021,Wankhede,PBKS,KKR,PBKS,Field,PBKS,185,183,Suryakumar Yadav,50,Bumrah,1,Suryakumar Yadav,9,87,20,Cloudy
1355,2021,12/16/2021,Arun Jaitley,RCB,KKR,KKR,Field,KKR,140,151,Virat Kohli,95,Shami,6,Rohit Sharma,24,107,12,Sunny
1356,2022,12/17/2021,Narendra Modi,DC,GT,GT,Bat,DC,208,131,Shubman Gill,93,Siraj,1,Shubman Gill,21,112,19,Clear
1357,2023,12/18/2021,Chinnaswamy,GT,KKR,GT,Field,GT,235,230,Jasprit Bumrah,42,Rashid Khan,1,Jasprit Bumrah,8,67,11,Cloudy
1358,2024,12/19/2021,Wankhede,RCB,SRH,SRH,Bat,RCB,178,175,Suryakumar Yadav,42,Arshdeep,6,Suryakumar Yadav,12,50,15,Clear
1359,2025,12/20/2021,Wankhede,DC,SRH,SRH,Bat,DC,232,159,Virat Kohli,35,Narine,1,Virat Kohli,13,115,17,Cloudy
1360,2018,12/21/2021,Chinnaswamy,RR,GT,GT,Bat,GT,160,200,Jos Buttler,66,Narine,3,Jos Buttler,16,104,17,Clear
1361,2019,12/22/2021,Chinnaswamy,KKR,GT,GT,Bat,KKR,235,146,Shubman Gill,98,Bumrah,2,Suryakumar Yadav,13,71,12,Cloudy
1362,2020,12/23/2021,Chinnaswamy,GT,SRH,GT,Field,SRH,126,194,Virat Kohli,63,Narine,5,Virat Kohli,15,46,16,Sunny
1363,2021,12/24/2021,Chinnaswamy,MI,KKR,KKR,Field,MI,147,128,Yuzvendra Chahal,104,Rabada,2,Yuzvendra Chahal,10,50,13,Sunny
1364,2022,12/25/2021,Narendra Modi,MI,GT,GT,Bat,MI,175,154,Suryakumar Yadav,45,Rashid Khan,2,Suryakumar Yadav,24,88,15,Cloudy
1365,2023,12/26/2021,Arun Jaitley,CSK,RR,CSK,Bat,RR,168,187,Yuzvendra Chahal,87,Shami,1,Yuzvendra Chahal,11,46,10,Sunny
1366,2024,12/27/2021,Narendra Modi,LSG,SRH,LSG,Bat,LSG,193,105,Jos Buttler,69,Shami,6,Jos Buttler,21,55,22,Sunny
1367,2025,12/28/2021,Chinnaswamy,LSG,SRH,SRH,Field,SRH,204,215,KL Rahul,123,Rabada,1,KL Rahul,15,105,22,Cloudy
1368,2018,12/29/2021,Chinnaswamy,MI,CSK,CSK,Bat,CSK,159,196,Shubman Gill,86,Shami,2,Shubman Gill,18,58,16,Clear
1369,2019,12/30/2021,Arun Jaitley,RR,GT,RR,Bat,RR,197,115,Rashid Khan,111,Rashid Khan,2,Rashid Khan,25,119,8,Sunny
1370,2020,12/31/2021,Eden Gardens,SRH,PBKS,PBKS,Bat,SRH,209,178,Suryakumar Yadav,128,Siraj,1,Suryakumar Yadav,13,44,22,Clear
1371,2021,1/1/2022,Wankhede,RCB,CSK,CSK,Field,RCB,214,185,Shubman Gill,122,Chahal,6,Shubman Gill,15,84,18,Clear
